Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","1994","1994","tonnes","3968","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","1995","1995","tonnes","3979","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","1996","1996","tonnes","3940","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","1997","1997","tonnes","3764","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","1998","1998","tonnes","4780","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","1999","1999","tonnes","5530","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","2000","2000","tonnes","6402","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","2001","2001","tonnes","4089","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","2002","2002","tonnes","4254","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","2003","2003","tonnes","4503","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","2004","2004","tonnes","4541","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","2005","2005","tonnes","4535","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","2006","2006","tonnes","4674","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","2007","2007","tonnes","4800","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","2008","2008","tonnes","1815","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","2009","2009","tonnes","2933","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","2010","2010","tonnes","3362","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","2011","2011","tonnes","3479","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","2012","2012","tonnes","3896","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","2013","2013","tonnes","4310","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","2014","2014","tonnes","3966","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","2015","2015","tonnes","4227","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","2016","2016","tonnes","4580","","Donnée officielle"
"QC","Cultures","52","Azerbaïdjan","5510","Production","497","Citrons et limes","2017","2017","tonnes","4581","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1961","1961","tonnes","3500","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1962","1962","tonnes","3800","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1963","1963","tonnes","4100","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1964","1964","tonnes","4300","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1965","1965","tonnes","4500","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1966","1966","tonnes","4700","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1967","1967","tonnes","4900","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1968","1968","tonnes","5100","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1969","1969","tonnes","5400","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1970","1970","tonnes","5600","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1971","1971","tonnes","5800","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1972","1972","tonnes","5900","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1973","1973","tonnes","6100","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1974","1974","tonnes","6250","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1975","1975","tonnes","6400","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1976","1976","tonnes","6600","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1977","1977","tonnes","6700","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1978","1978","tonnes","7439","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1979","1979","tonnes","7440","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1980","1980","tonnes","7480","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1981","1981","tonnes","7500","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1982","1982","tonnes","7600","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1983","1983","tonnes","7700","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1984","1984","tonnes","7800","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1985","1985","tonnes","7800","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1986","1986","tonnes","7800","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1987","1987","tonnes","7000","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1988","1988","tonnes","6700","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1989","1989","tonnes","6400","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1990","1990","tonnes","5500","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1991","1991","tonnes","5000","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1992","1992","tonnes","4500","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1993","1993","tonnes","3800","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1994","1994","tonnes","2857","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1995","1995","tonnes","3140","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1996","1996","tonnes","2857","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1997","1997","tonnes","757","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1998","1998","tonnes","895","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","1999","1999","tonnes","3471","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","2000","2000","tonnes","3250","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","2001","2001","tonnes","3315","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","2002","2002","tonnes","3200","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","2003","2003","tonnes","3400","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","2004","2004","tonnes","3500","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","2005","2005","tonnes","3500","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","2006","2006","tonnes","3750","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","2007","2007","tonnes","5000","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","2008","2008","tonnes","6500","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","2009","2009","tonnes","6500","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","2010","2010","tonnes","8226","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","2011","2011","tonnes","9419","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","2012","2012","tonnes","9462","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","2013","2013","tonnes","9661","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","2014","2014","tonnes","10261","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","2015","2015","tonnes","10989","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","2016","2016","tonnes","11615","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","12","Bahamas","5510","Production","486","Bananes","2017","2017","tonnes","12241","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1961","1961","tonnes","250","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1962","1962","tonnes","280","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1963","1963","tonnes","300","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1964","1964","tonnes","320","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1965","1965","tonnes","340","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1966","1966","tonnes","355","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1967","1967","tonnes","360","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1968","1968","tonnes","365","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1969","1969","tonnes","370","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1970","1970","tonnes","375","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1971","1971","tonnes","380","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1972","1972","tonnes","385","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1973","1973","tonnes","390","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1974","1974","tonnes","395","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1975","1975","tonnes","400","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1976","1976","tonnes","405","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1977","1977","tonnes","410","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1978","1978","tonnes","417","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1979","1979","tonnes","350","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1980","1980","tonnes","279","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1981","1981","tonnes","280","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1982","1982","tonnes","280","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1983","1983","tonnes","290","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1984","1984","tonnes","290","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1985","1985","tonnes","300","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1986","1986","tonnes","400","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1987","1987","tonnes","500","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1988","1988","tonnes","700","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1989","1989","tonnes","1400","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1990","1990","tonnes","1400","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1991","1991","tonnes","1500","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1992","1992","tonnes","1700","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1993","1993","tonnes","2000","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1994","1994","tonnes","2835","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1995","1995","tonnes","3120","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1996","1996","tonnes","2836","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1997","1997","tonnes","8007","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1998","1998","tonnes","7759","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","1999","1999","tonnes","7500","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","2000","2000","tonnes","8147","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","2001","2001","tonnes","7800","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","2002","2002","tonnes","8000","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","2003","2003","tonnes","8500","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","2004","2004","tonnes","8700","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","2005","2005","tonnes","8700","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","2006","2006","tonnes","7500","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","2007","2007","tonnes","6500","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","2008","2008","tonnes","5000","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","2009","2009","tonnes","3500","F","Estimation FAO"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","2010","2010","tonnes","2983","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","2011","2011","tonnes","3093","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","2012","2012","tonnes","3109","","Donnée officielle"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","2013","2013","tonnes","3000","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","2014","2014","tonnes","2484","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","2015","2015","tonnes","2192","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","2016","2016","tonnes","2088","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","12","Bahamas","5510","Production","497","Citrons et limes","2017","2017","tonnes","2250","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1961","1961","tonnes","100","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1962","1962","tonnes","100","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1963","1963","tonnes","100","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1964","1964","tonnes","100","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1965","1965","tonnes","100","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1966","1966","tonnes","120","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1967","1967","tonnes","120","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1968","1968","tonnes","120","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1969","1969","tonnes","120","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1970","1970","tonnes","130","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1971","1971","tonnes","130","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1972","1972","tonnes","130","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1973","1973","tonnes","130","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1974","1974","tonnes","150","*","Chiffre non officiel"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1975","1975","tonnes","150","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1976","1976","tonnes","150","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1977","1977","tonnes","556","","Donnée officielle"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1978","1978","tonnes","600","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1979","1979","tonnes","600","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1980","1980","tonnes","600","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1981","1981","tonnes","600","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1982","1982","tonnes","600","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1983","1983","tonnes","600","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1984","1984","tonnes","600","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1985","1985","tonnes","600","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1986","1986","tonnes","620","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1987","1987","tonnes","650","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1988","1988","tonnes","655","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1989","1989","tonnes","700","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1990","1990","tonnes","710","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1991","1991","tonnes","720","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1992","1992","tonnes","740","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1993","1993","tonnes","760","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1994","1994","tonnes","780","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1995","1995","tonnes","800","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1996","1996","tonnes","750","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1997","1997","tonnes","600","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1998","1998","tonnes","730","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","1999","1999","tonnes","725","","Donnée officielle"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","2000","2000","tonnes","730","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","2001","2001","tonnes","775","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","2002","2002","tonnes","732","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","2003","2003","tonnes","815","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","2004","2004","tonnes","848","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","2005","2005","tonnes","880","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","2006","2006","tonnes","1000","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","2007","2007","tonnes","924","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","2008","2008","tonnes","932","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","2009","2009","tonnes","940","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","2010","2010","tonnes","948","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","2011","2011","tonnes","955","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","2012","2012","tonnes","1000","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","2013","2013","tonnes","963","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","2014","2014","tonnes","977","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","2015","2015","tonnes","991","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","2016","2016","tonnes","1004","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","13","Bahreïn","5510","Production","486","Bananes","2017","2017","tonnes","1016","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1961","1961","tonnes","400","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1962","1962","tonnes","400","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1963","1963","tonnes","400","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1964","1964","tonnes","400","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1965","1965","tonnes","400","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1966","1966","tonnes","450","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1967","1967","tonnes","450","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1968","1968","tonnes","500","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1969","1969","tonnes","600","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1970","1970","tonnes","600","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1971","1971","tonnes","600","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1972","1972","tonnes","700","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1973","1973","tonnes","700","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1974","1974","tonnes","700","*","Chiffre non officiel"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1975","1975","tonnes","700","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1976","1976","tonnes","700","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1977","1977","tonnes","796","","Donnée officielle"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1978","1978","tonnes","800","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1979","1979","tonnes","800","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1980","1980","tonnes","800","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1981","1981","tonnes","800","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1982","1982","tonnes","850","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1983","1983","tonnes","850","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1984","1984","tonnes","850","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1985","1985","tonnes","850","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1986","1986","tonnes","860","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1987","1987","tonnes","870","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1988","1988","tonnes","880","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1989","1989","tonnes","900","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1990","1990","tonnes","910","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1991","1991","tonnes","920","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1992","1992","tonnes","930","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1993","1993","tonnes","940","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1994","1994","tonnes","950","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1995","1995","tonnes","960","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1996","1996","tonnes","948","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1997","1997","tonnes","950","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1998","1998","tonnes","951","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","1999","1999","tonnes","952","","Donnée officielle"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","2000","2000","tonnes","950","F","Estimation FAO"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","2001","2001","tonnes","970","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","13","Bahreïn","5510","Production","497","Citrons et limes","2002","2002","tonnes","977","Im","Données de la FAO basées sur une méthodologie d'imputation"
